id;author;author_name;tk_id;views;hearts;comments;shares;created_date;tags;duration;music;music_url;post_url;local_download_path;local_edit_path;claimed;uploaded;last_update;is_downloaded
@itsyurrboiameer_6791572376992697606;itsyurrboiameer;;;90.5;0;0;0;0;itsyurrboiameer|MyInstaxShoutout|favoritemovies|welovepizza|fyp|foryoupage|foryou|viral|trend;15;original sound;;https://tiktok.com/@itsyurrboiameer/video/6791572376992697606;./downloaded/downloads\@itsyurrboiameer_6791572376992697606.mp4;;0;0;19-06-2021T18:39:56;0
@scwillywonk_6929236421391813894;scwillywonka;;;101.6;0;0;0;0;scwillywonka|fyp|foryoupage|mariniscandies|candyman|candy;59;original sound;;https://tiktok.com/@scwillywonka/video/6929236421391813894;./downloaded/downloads\@scwillywonk_6929236421391813894.mp4;;1;0;19-06-2021T18:39:56;0
@abrameng_6852099259865615622;abrameng;;;90.0;0;0;0;0;abrameng|foryou|fyp|foryoupage|viral|LetsFaceIt|IAmLost;10;FlyBoyFu - Laffy Taffy (Remix);;https://tiktok.com/@abrameng/video/6852099259865615622;./downloaded/downloads\@abrameng_6852099259865615622.mp4;;0;1;19-06-2021T18:39:56;0
@blaz_6803524613360962821;blaze;;;100.8;0;0;0;0;blaze|fyp|foryou|foryoupage;13;original sound;;https://tiktok.com/@blaze/video/6803524613360962821;./downloaded/downloads\@blaz_6803524613360962821.mp4;;1;0;19-06-2021T18:39:56;0
@gofetch_6815510962989288709;gofetch;;;137.1;0;0;0;0;gofetch|fy|fyp|foryou|foryoupage|dog|doggo|dogsoftiktok|flyingdog|dogjump|cleverdog;12;In The End - Mellen Gi Remix;;https://tiktok.com/@gofetch/video/6815510962989288709;./downloaded/downloads\@gofetch_6815510962989288709.mp4;;0;1;21-06-2021T00:05:08;0
@slickbartender_6910765409725779206;slickbartender;;;106.9;0;0;0;0;slickbartender|fail|fails|MyHaul|fyp|foryoupage|mipan;16;Mi Pan Su Su Sum;;https://tiktok.com/@slickbartender/video/6910765409725779206;./downloaded/downloads\@slickbartender_6910765409725779206.mp4;;0;1;21-06-2021T00:05:08;0
@dndhulett_6869061251557870853;dndhulett;;;97.8;0;0;0;0;dndhulett|fyp|trick|foru|trickshot|foryoupage;24;original sound;;https://tiktok.com/@dndhulett/video/6869061251557870853;./downloaded/downloads\@dndhulett_6869061251557870853.mp4;;1;0;19-06-2021T18:39:56;0
@aatinay_6908566721750125826;aatinay;;;116.3;0;0;0;0;aatinay|supportivebrother|aatinay|fyp|foryou|foryoupage;39;original sound - Khen_;;https://tiktok.com/@aatinay/video/6908566721750125826;./downloaded/downloads\@aatinay_6908566721750125826.mp4;;1;0;19-06-2021T18:39:56;0
@rio.tew_6836724424373275909;rio.tew;;;98.7;0;0;0;0;rio.tew|art|artist|makeup|drawing|panslabyrinth|foryoupage|foryou|fyp;7;HAHA;;https://tiktok.com/@rio.tew/video/6836724424373275909;./downloaded/downloads\@rio.tew_6836724424373275909.mp4;;1;0;19-06-2021T18:39:56;0
@youneszaro_6831141354635021574;youneszarou;;;118.2;0;0;0;0;youneszarou|yzfamily|tutorial|sotiktok|fyp|foryoupage|f_rdich;25;Originalton;;https://tiktok.com/@youneszarou/video/6831141354635021574;./downloaded/downloads\@youneszaro_6831141354635021574.mp4;;1;0;19-06-2021T18:39:56;0
@cs99tv_6906299733397048582;cs99tv;;;104.2;0;0;0;0;cs99tv|foryou|fyp|foryoupage|trending|viral|tennis|football|tictactoe|challenge|xyzbca|funny|sports;23;original sound;;https://tiktok.com/@cs99tv/video/6906299733397048582;./downloaded/downloads\@cs99tv_6906299733397048582.mp4;;1;0;19-06-2021T18:39:56;0
@aryanshii09_6801426507702062337;aryanshii09;;;93.4;0;0;0;0;aryanshii09|foryou|foryoupage|slowmo|slowmotion;13;Candy Shop;;https://tiktok.com/@aryanshii09/video/6801426507702062337;./downloaded/downloads\@aryanshii09_6801426507702062337.mp4;;0;1;21-06-2021T00:05:08;0
@ayushyadav7100_6798879296875138306;ayushyadav7100;;;95.7;0;0;0;0;ayushyadav7100|prank|foryoupage|hearttouching|trending;59;original sound - Ayush Yadav;;https://tiktok.com/@ayushyadav7100/video/6798879296875138306;./downloaded/downloads\@ayushyadav7100_6798879296875138306.mp4;;1;0;19-06-2021T18:39:56;0
@youneszaro_6786254491860749573;youneszarou;;;209.5;0;0;0;0;youneszarou|yzfamily|tutorial|sotiktok|f_rdich|fyp|foryoupage|foyou;20;Originalton;;https://tiktok.com/@youneszarou/video/6786254491860749573;./downloaded/downloads\@youneszaro_6786254491860749573.mp4;;0;1;19-06-2021T18:39:56;0
@mackenziesol_6931837986405371141;mackenziesol;;;100.7;0;0;0;0;mackenziesol|foryoufypforyoupageomgfaildumbbrotherbruhwhy@michaelzeidel;15;Roses (Imanbek Remix);;https://tiktok.com/@mackenziesol/video/6931837986405371141;./downloaded/downloads\@mackenziesol_6931837986405371141.mp4;;0;1;19-06-2021T18:39:56;0
@chetanpatil4_6796644985698585858;chetanpatil4;;;94.1;0;0;0;0;chetanpatil4|fyp|foryou|trending|dance|danceindia|foryoupage|dhoka|breakup|love|onesidelove;11;original sound;;https://tiktok.com/@chetanpatil4/video/6796644985698585858;./downloaded/downloads\@chetanpatil4_6796644985698585858.mp4;;1;0;19-06-2021T18:39:56;0
@swagboyq_6770770283994352901;swagboyq;;;144.7;0;0;0;0;swagboyq|fyp|foryou|foryoupage;14;can't stop laughing;;https://tiktok.com/@swagboyq/video/6770770283994352901;./downloaded/downloads\@swagboyq_6770770283994352901.mp4;;0;1;21-06-2021T00:05:08;0
@angelrai07_6788835265810091266;angelrai07;;;234.0;0;0;0;0;angelrai07|angelrai|foryoupage|duetwithangel|tiktokindia|viral|trending|apnehisabse|love;12;Moto;;https://tiktok.com/@angelrai07/video/6788835265810091266;./downloaded/downloads\@angelrai07_6788835265810091266.mp4;;1;0;19-06-2021T18:39:56;0
@kapsalonfreedomboxmeer_6952087901459025158;kapsalonfreedomboxmeer;;;145.4;0;0;0;0;kapsalonfreedomboxmeer|viral|viralvideo|foryoupage|foryou;59;origineel geluid;;https://tiktok.com/@kapsalonfreedomboxmeer/video/6952087901459025158;./downloaded/downloads\@kapsalonfreedomboxmeer_6952087901459025158.mp4;;0;1;23-06-2021T03:32:46;0
@brysonstubbs_6742960477665496326;brysonstubbs;;;104.6;0;0;0;0;brysonstubbs|foryou|viral|fyp|trend|trending|fypage|foryoupage|carsystem|beepchallenge|beep;11;Use the sound;;https://tiktok.com/@brysonstubbs/video/6742960477665496326;./downloaded/downloads\@brysonstubbs_6742960477665496326.mp4;;0;1;19-06-2021T18:39:56;0
@khaby.lam_6949115989145537797;khaby.lame;;;98.9;0;0;0;0;khaby.lame|foryoupage|comic;10;son original;;https://tiktok.com/@khaby.lame/video/6949115989145537797;./downloaded/downloads\@khaby.lam_6949115989145537797.mp4;;0;1;23-06-2021T03:32:13;0
@ayushyadav7100_6787187755991551233;ayushyadav7100;;;105.7;0;0;0;0;ayushyadav7100|foryou|lovegoal|couplegoals|ayushyadav|cuteproposal|hearttouching;59;original sound - Ayush Yadav;;https://tiktok.com/@ayushyadav7100/video/6787187755991551233;./downloaded/downloads\@ayushyadav7100_6787187755991551233.mp4;;1;0;19-06-2021T18:39:56;0
@cycl_star_chandan_6806847127487122689;cycl_star_chandan;;;156.7;0;0;0;0;cycl_star_chandan|cycl_star_chandan|_2_|chandan_02|dkl_talent143|gur_mahima|dhenkanal|tiktokodisha|foryoupage|viral|odisha;14;original sound;;https://tiktok.com/@cycl_star_chandan/video/6806847127487122689;./downloaded/downloads\@cycl_star_chandan_6806847127487122689.mp4;;1;0;19-06-2021T18:39:56;0
@julissavazquezs_6793953633818987782;julissavazquezs;;;100.6;0;0;0;0;julissavazquezs|foryoupage|babylove|babychallenge|TheReplay|fyp|babygirl|cutebabychalle|CoolRanchDace;5;original sound;;https://tiktok.com/@julissavazquezs/video/6793953633818987782;./downloaded/downloads\@julissavazquezs_6793953633818987782.mp4;;0;1;19-06-2021T18:39:56;0
@andythesk_6877786363962477825;andythesk;;;105.0;0;0;0;0;andythesk|fyp|foryou|foryoupage;15;THICK;;https://tiktok.com/@andythesk/video/6877786363962477825;./downloaded/downloads\@andythesk_6877786363962477825.mp4;;1;0;19-06-2021T18:39:56;0
@usman_tz_6804051680540364033;usman_tz;;;95.6;0;0;0;0;usman_tz|horro|comedy|1soul|usman69|sarman|sarfarazsfz|boss1s|foryoupage|tikokindia|content;23;MAUT KA JHOOLA;;https://tiktok.com/@usman_tz/video/6804051680540364033;./downloaded/downloads\@usman_tz_6804051680540364033.mp4;;1;0;19-06-2021T18:39:56;0
@stuntman.sam_6811619120983854341;stuntman.sam;;;171.1;0;0;0;0;stuntman.sam|Raptor|raptorlove|shareyourplaylist|idknever|smallgestures|foryou|fyp|foryoupage|universalstudios;16;original sound;;https://tiktok.com/@stuntman.sam/video/6811619120983854341;./downloaded/downloads\@stuntman.sam_6811619120983854341.mp4;;0;1;19-06-2021T18:39:56;0
@sam.spitz_6820363687908347142;sam.spitz;;;128.7;0;0;0;0;sam.spitz|fypg|forupage|f_rdich|foryoupage|dog|spitz|kleinspitz|pomeranian|fyp|f_rdichseite|fyp_|foryou|fy|f_rdichpage;15;_"N_2_;;https://tiktok.com/@sam.spitz/video/6820363687908347142;./downloaded/downloads\@sam.spitz_6820363687908347142.mp4;;1;0;19-06-2021T18:39:56;0
@youneszaro_6800725196450909445;youneszarou;;;121.9;0;0;0;0;youneszarou|yzfamily|sotiktok|tutorial|foryoupage|f_rdich;26;Originalton;;https://tiktok.com/@youneszarou/video/6800725196450909445;./downloaded/downloads\@youneszaro_6800725196450909445.mp4;;0;1;19-06-2021T18:39:56;0
@thekhaleesicat_6854586589989833990;thekhaleesicat;;;99.7;0;0;0;0;thekhaleesicat|trend|joke|Khaleesi|funny|kittensoftiktok|foryou|fyp|foryoupage|cute|catsoftiktok;6;hahahahahaha;;https://tiktok.com/@thekhaleesicat/video/6854586589989833990;./downloaded/downloads\@thekhaleesicat_6854586589989833990.mp4;;0;1;21-06-2021T00:05:08;0
@deepakjoshi.102_6800664456671104258;deepakjoshi.102;;;103.6;0;0;0;0;deepakjoshi.102|foryou|trending|trend|foryoupage;10;Hue Bechain;;https://tiktok.com/@deepakjoshi.102/video/6800664456671104258;./downloaded/downloads\@deepakjoshi.102_6800664456671104258.mp4;;0;1;19-06-2021T18:39:56;0
@saifbmx19_6818395093867760898;saifbmx19;;;115.3;0;0;0;0;saifbmx19|saifbmx|bmx|bmxfail|bmxindia|teamd17|foryoupage|foryou|tiktokindia;10;Dhola Aayo Re Remix;;https://tiktok.com/@saifbmx19/video/6818395093867760898;./downloaded/downloads\@saifbmx19_6818395093867760898.mp4;;0;1;19-06-2021T18:39:56;0
@malorielynn14_6702952481954991366;malorielynn14;;;101.4;0;0;0;0;malorielynn14|fails|summer|foryou|foryoupage|trending|featureme;11;Wraith - Y2K Remix;;https://tiktok.com/@malorielynn14/video/6702952481954991366;./downloaded/downloads\@malorielynn14_6702952481954991366.mp4;;0;1;19-06-2021T18:39:56;0
@caarlwin_6915810594624916738;caarlwin;;;92.0;0;0;0;0;caarlwin|pourtoi|viral|satisfying|satisfaction|fyp|foryoupage|scotch;15;Vroom Vroom;;https://tiktok.com/@caarlwin/video/6915810594624916738;./downloaded/downloads\@caarlwin_6915810594624916738.mp4;;1;0;19-06-2021T18:39:56;0
@wasildao_6932568246314896645;wasildaoud;;;114.5;0;0;0;0;wasildaoud|foryoupage|foryou;20;original sound;;https://tiktok.com/@wasildaoud/video/6932568246314896645;./downloaded/downloads\@wasildao_6932568246314896645.mp4;;0;1;19-06-2021T18:39:56;0
@condsty_6799582703667694853;condsty;;;150.9;0;0;0;0;condsty|foryou|foryoupage|f_rdich;12;original sound - Shaikh Sohil;;https://tiktok.com/@condsty/video/6799582703667694853;./downloaded/downloads\@condsty_6799582703667694853.mp4;;1;0;19-06-2021T18:39:56;0
@davidbeck_6899530795900341506;davidbeck;;;107.1;0;0;0;0;davidbeck|watchmegrow|onlinedating|xyzbca|asmr|satisfying|fy|fyp|fypg|foryou|foryoupage|foryourpage|duet|trending|viral|4u;31;original sound;;https://tiktok.com/@davidbeck/video/6899530795900341506;./downloaded/downloads\@davidbeck_6899530795900341506.mp4;;0;1;21-06-2021T00:05:08;0
@theliceangels_6876871769878203654;theliceangels;;;138.3;0;0;0;0;theliceangels|Liceremoval|Headlice|Piojos|Foryou|Foryoupage|Thousandsofbugs|Theliceangels|Corpuschristitexas|Fyp|Superlice;20;Fire ;;https://tiktok.com/@theliceangels/video/6876871769878203654;./downloaded/downloads\@theliceangels_6876871769878203654.mp4;;0;1;19-06-2021T18:39:56;0
@thelasfam_6797126679094463750;thelasfam;;;132.3;0;0;0;0;thelasfam|behindthescenes|baby|flying|foryou|foryoupage|viral|fyp;10;Wing$;;https://tiktok.com/@thelasfam/video/6797126679094463750;./downloaded/downloads\@thelasfam_6797126679094463750.mp4;;1;0;19-06-2021T18:39:56;0
@youtwotv_6747876207230012677;youtwotv;;;218.6;0;0;0;0;youtwotv|foryou|foryoupage|comedy;51;original sound;;https://tiktok.com/@youtwotv/video/6747876207230012677;./downloaded/downloads\@youtwotv_6747876207230012677.mp4;;0;1;19-06-2021T18:39:56;0
@mahesh_production_6806889809475407110;mahesh_production;;;108.5;0;0;0;0;mahesh_production|followme|instagram|maheshpaswan|brt_muser|vir_|trending|duet|edutok|tiktokindia|foryoupage;13;original sound;;https://tiktok.com/@mahesh_production/video/6806889809475407110;./downloaded/downloads\@mahesh_production_6806889809475407110.mp4;;1;0;19-06-2021T18:39:56;0
@tanveer_zayn_6731700256058248449;tanveer_zayn;;;95.8;0;0;0;0;tanveer_zayn|teamnawab|foryou|foryoupage;13;original sound - Tanveer Qureshi;;https://tiktok.com/@tanveer_zayn/video/6731700256058248449;./downloaded/downloads\@tanveer_zayn_6731700256058248449.mp4;;1;0;19-06-2021T18:39:56;0
@tanwirali7_6962934184742554885;tanwirali7;;;98.2;0;0;0;0;tanwirali7|N_|fyp|foryou|foryoupage;22;Jalebi Baby;;https://tiktok.com/@tanwirali7/video/6962934184742554885;./downloaded/downloads\@tanwirali7_6962934184742554885.mp4;;1;0;19-06-2021T18:39:56;0
@youneszaro_6932043807835852037;youneszarou;;;166.3;0;0;0;0;youneszarou|yzfamily|f_rdich|fyp|tutorial|foryoupage;15;Originalton;;https://tiktok.com/@youneszarou/video/6932043807835852037;./downloaded/downloads\@youneszaro_6932043807835852037.mp4;;0;1;19-06-2021T18:39:56;0
@edcscott_6797876087880682757;edcscott;;;113.2;0;0;0;0;edcscott|foryou|fyp|foryoupage|viral|freeruning|parkour;10;Level Up;;https://tiktok.com/@edcscott/video/6797876087880682757;./downloaded/downloads\@edcscott_6797876087880682757.mp4;;1;0;19-06-2021T18:39:56;0
@yusufbmx_6836348199725288706;yusufbmx;;;120.1;0;0;0;0;yusufbmx|bmx|bmxboy|yusufbmx|sports|bmxlife|bmxyusuf|tiktokindia|foryoupage;10;Dhola Aayo Re Remix;;https://tiktok.com/@yusufbmx/video/6836348199725288706;./downloaded/downloads\@yusufbmx_6836348199725288706.mp4;;1;0;19-06-2021T18:39:56;0
@sarah_crybaby_6801285729054952709;sarah_crybaby;;;106.5;0;0;0;0;sarah_crybaby|art|keyboard|instagram|socialmedia|paint|fyp|foryoupage|insta|ombre;11;Kesha - Take It Off;;https://tiktok.com/@sarah_crybaby/video/6801285729054952709;./downloaded/downloads\@sarah_crybaby_6801285729054952709.mp4;;0;1;21-06-2021T00:05:08;0
@aakankshas30_6797716808263683329;aakankshas30;;;132.2;0;0;0;0;aakankshas30|foryoupage|fyp|hitandrun;14;original sound - _chand _;;https://tiktok.com/@aakankshas30/video/6797716808263683329;./downloaded/downloads\@aakankshas30_6797716808263683329.mp4;;1;0;19-06-2021T18:39:56;0
@relaxedbryan_6957882564694658309;relaxedbryan;;;109.9;0;0;0;0;relaxedbryan|viralmexicanmomforyoupagefunnypendejocrazyfyplikefollow;8;sonido original;;https://tiktok.com/@relaxedbryan/video/6957882564694658309;./downloaded/downloads\@relaxedbryan_6957882564694658309.mp4;;0;1;26-06-2021T10:14:56;0
@mohak.narang_6793980649884732674;mohak.narang;;;94.5;0;0;0;0;mohak.narang|Sohak|couplegoals|foryoupage|trending;20;original sound - faizan shaikh_3;;https://tiktok.com/@mohak.narang/video/6793980649884732674;./downloaded/downloads\@mohak.narang_6793980649884732674.mp4;;1;0;19-06-2021T18:39:56;0
@styl_6802998465971391749;style;;;94.0;0;0;0;0;style|foryou|fyp|foryoupage;10;Sunday Morning;;https://tiktok.com/@style/video/6802998465971391749;./downloaded/downloads\@styl_6802998465971391749.mp4;;1;0;19-06-2021T18:39:56;0
@robbyandpenny_6811205851047578886;robbyandpenny;;;110.9;0;0;0;0;robbyandpenny|fruitninja|foryoupage|viral;18;original sound;;https://tiktok.com/@robbyandpenny/video/6811205851047578886;./downloaded/downloads\@robbyandpenny_6811205851047578886.mp4;;0;1;19-06-2021T18:39:56;0
@realhyperman_6826701337095425285;realhyperman;;;98.8;0;0;0;0;realhyperman|tutorial|foryou|foryoupage|sotiktok|f_rdich|bts;19;_3_"N_1 _2N_;;https://tiktok.com/@realhyperman/video/6826701337095425285;./downloaded/downloads\@realhyperman_6826701337095425285.mp4;;1;0;19-06-2021T18:39:56;0
@nikolasplytas_6827906377395031302;nikolasplytas;;;91.4;0;0;0;0;nikolasplytas|foryoupage|foryou|watersports;15;Laxed (Siren Beat);;https://tiktok.com/@nikolasplytas/video/6827906377395031302;./downloaded/downloads\@nikolasplytas_6827906377395031302.mp4;;1;0;19-06-2021T18:39:56;0
@virajchopra11_6773924691640929541;virajchopra11;;;108.5;0;0;0;0;virajchopra11|foryoupage;10;original sound - Dev;;https://tiktok.com/@virajchopra11/video/6773924691640929541;./downloaded/downloads\@virajchopra11_6773924691640929541.mp4;;1;0;19-06-2021T18:39:56;0
@jazlynebayb_6814512525250530566;jazlynebaybee;;;122.3;0;0;0;0;jazlynebaybee|fyp|foryou|foryoupage|cookislands|korean|petlife|bestfandom|workdistractions|siblingcheck|OpenForDelivery|couple;15;Laxed (Siren Beat);;https://tiktok.com/@jazlynebaybee/video/6814512525250530566;./downloaded/downloads\@jazlynebayb_6814512525250530566.mp4;;0;1;19-06-2021T18:39:56;0
@green.rabbit_6887192120709401858;green.rabbit;;;92.4;0;0;0;0;green.rabbit|foryoupage|foryou;59;_3_"N_1 _2N_;;https://tiktok.com/@green.rabbit/video/6887192120709401858;./downloaded/downloads\@green.rabbit_6887192120709401858.mp4;;1;0;19-06-2021T18:39:56;0
@animaledventures_6807560022919302405;animaledventures;;;172.4;0;0;0;0;animaledventures|omg|foryou|foryoupage;6;original sound;;https://tiktok.com/@animaledventures/video/6807560022919302405;./downloaded/downloads\@animaledventures_6807560022919302405.mp4;;0;1;19-06-2021T18:39:56;0
@memmesson_6830076172534172933;memmesson;;;110.9;0;0;0;0;memmesson|foryoupage|fup|mmoss|food;13;Banana (feat. Shaggy) [DJ FLe - Minisiren Remix];;https://tiktok.com/@memmesson/video/6830076172534172933;./downloaded/downloads\@memmesson_6830076172534172933.mp4;;1;0;19-06-2021T18:39:56;0
@haseenansari094_6839351112647052546;haseenansari094;;;91.0;0;0;0;0;haseenansari094|sushantsinghrajput|foryou|foryoupage|treanding|tik_tok_india;15;original sound;;https://tiktok.com/@haseenansari094/video/6839351112647052546;./downloaded/downloads\@haseenansari094_6839351112647052546.mp4;;0;1;19-06-2021T18:39:56;0
@bellapoarch_6862153058223197445;bellapoarch;;;616.2;0;0;0;0;bellapoarch|fyp;10;M to the B;;https://tiktok.com/@bellapoarch/video/6862153058223197445;./downloaded/downloads\@bellapoarch_6862153058223197445.mp4;;1;0;25-06-2021T07:40:39;0
@fredziownik_art_6911406868699073798;fredziownik_art;;;249.2;0;0;0;0;fredziownik_art|dlaciebie|tiktokart|drawing|fyp;26;Deep End;;https://tiktok.com/@fredziownik_art/video/6911406868699073798;./downloaded/downloads\@fredziownik_art_6911406868699073798.mp4;;1;0;25-06-2021T07:40:39;0
@chipmunksoftiktok_6941010483021466885;chipmunksoftiktok;;;249.8;0;0;0;0;chipmunksoftiktok|fyp|wholesome|viral|dinky|chipmunk;15;original sound;;https://tiktok.com/@chipmunksoftiktok/video/6941010483021466885;./downloaded/downloads\@chipmunksoftiktok_6941010483021466885.mp4;;0;1;25-06-2021T07:40:39;0
@spencer2thewest_6916965467907263750;spencer2thewest;;;237.2;0;0;0;0;spencer2thewest|Wee|fyp|jump|jumping|viral|weememes|weeme;8;Follow weeememes;;https://tiktok.com/@spencer2thewest/video/6916965467907263750;./downloaded/downloads\@spencer2thewest_6916965467907263750.mp4;;0;1;25-06-2021T07:40:40;0
@jebunggg_6843456587017866497;jebunggg;;;201.0;0;0;0;0;jebunggg|fyp|sing|vine;8;original sound - Jessica Bunga;;https://tiktok.com/@jebunggg/video/6843456587017866497;./downloaded/downloads\@jebunggg_6843456587017866497.mp4;;0;1;25-06-2021T07:40:40;0
@kelly_bov_6855066585514659077;kelly_bove;;;166.7;0;0;0;0;kelly_bove|fyp|foryoupage|tiktokdogs;13;Love Story;;https://tiktok.com/@kelly_bove/video/6855066585514659077;./downloaded/downloads\@kelly_bov_6855066585514659077.mp4;;1;0;19-06-2021T18:39:56;0
@itsnian_6926966356478856450;itsniane;;;104.7;0;0;0;0;itsniane|foryou|fyp|parents;12;Sarah Paulson crying in a British accent;;https://tiktok.com/@itsniane/video/6926966356478856450;./downloaded/downloads\@itsnian_6926966356478856450.mp4;;1;0;19-06-2021T18:39:56;0
@ox_zung_6954734740633128194;ox_zung;;;148.5;0;0;0;0;ox_zung|_i2_|fyp|viral|xyzbca|korean|_;11;_- _WonJeong;;https://tiktok.com/@ox_zung/video/6954734740633128194;./downloaded/downloads\@ox_zung_6954734740633128194.mp4;;0;1;25-06-2021T07:40:41;0
@lovelydrxgon_6907005147801521413;lovelydrxgon;;;182.8;0;0;0;0;lovelydrxgon|army|fyp|notaMP;27;original sound;;https://tiktok.com/@lovelydrxgon/video/6907005147801521413;./downloaded/downloads\@lovelydrxgon_6907005147801521413.mp4;;0;1;25-06-2021T07:40:41;0
@kiki.tiel_6902455027269389570;kiki.tiel;;;92.1;0;0;0;0;kiki.tiel|cockatielsoftiktok|birds|fyp|for;15;original sound;;https://tiktok.com/@kiki.tiel/video/6902455027269389570;./downloaded/downloads\@kiki.tiel_6902455027269389570.mp4;;0;1;25-06-2021T07:40:41;0
